,MVP - 1.5X Points,Flex_1,Flex_2,Flex_3,Flex_4,Salary,original index
24495,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,48000,24495
24496,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,48000,24496
24497,41364-83074:Dallas Goedert,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,48000,24497
24498,41364-64907:JJ Arcega-Whiteside,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-6826:Eli Manning,41364-28157:Bennie Fowler III,48000,24498
24499,41364-28157:Bennie Fowler III,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,41364-6826:Eli Manning,48000,24499
24500,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,47500,24500
24501,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,47500,24501
24502,41364-83074:Dallas Goedert,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,47500,24502
24503,41364-64907:JJ Arcega-Whiteside,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-6826:Eli Manning,41364-27771:Cody Latimer,47500,24503
24504,41364-27771:Cody Latimer,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-64907:JJ Arcega-Whiteside,41364-6826:Eli Manning,47500,24504
24505,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,46500,24505
24506,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-83074:Dallas Goedert,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,46500,24506
24507,41364-83074:Dallas Goedert,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,46500,24507
24508,41364-40434:Greg Ward,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-6826:Eli Manning,41364-28157:Bennie Fowler III,46500,24508
24509,41364-28157:Bennie Fowler III,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-40434:Greg Ward,41364-6826:Eli Manning,46500,24509
24510,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-40434:Greg Ward,41364-27771:Cody Latimer,46000,24510
24511,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-83074:Dallas Goedert,41364-40434:Greg Ward,41364-27771:Cody Latimer,46000,24511
24512,41364-83074:Dallas Goedert,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-40434:Greg Ward,41364-27771:Cody Latimer,46000,24512
24513,41364-40434:Greg Ward,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-6826:Eli Manning,41364-27771:Cody Latimer,46000,24513
24514,41364-27771:Cody Latimer,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-40434:Greg Ward,41364-6826:Eli Manning,46000,24514
24515,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,41364-27771:Cody Latimer,46000,24515
24516,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,41364-27771:Cody Latimer,46000,24516
24517,41364-83074:Dallas Goedert,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-28157:Bennie Fowler III,41364-27771:Cody Latimer,46000,24517
24518,41364-28157:Bennie Fowler III,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-6826:Eli Manning,41364-27771:Cody Latimer,46000,24518
24519,41364-27771:Cody Latimer,41364-11485:Golden Tate,41364-83074:Dallas Goedert,41364-28157:Bennie Fowler III,41364-6826:Eli Manning,46000,24519
24520,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,50000,24520
24521,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,50000,24521
24522,41364-70496:Aldrick Rosas,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,50000,24522
24523,41364-71806:Kaden Smith,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-6826:Eli Manning,41364-64907:JJ Arcega-Whiteside,50000,24523
24524,41364-64907:JJ Arcega-Whiteside,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,41364-6826:Eli Manning,50000,24524
24525,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,41364-40434:Greg Ward,48500,24525
24526,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,41364-40434:Greg Ward,48500,24526
24527,41364-70496:Aldrick Rosas,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-71806:Kaden Smith,41364-40434:Greg Ward,48500,24527
24528,41364-71806:Kaden Smith,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-6826:Eli Manning,41364-40434:Greg Ward,48500,24528
24529,41364-40434:Greg Ward,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-71806:Kaden Smith,41364-6826:Eli Manning,48500,24529
24530,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,41364-40434:Greg Ward,48000,24530
24531,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,41364-40434:Greg Ward,48000,24531
24532,41364-70496:Aldrick Rosas,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-64907:JJ Arcega-Whiteside,41364-40434:Greg Ward,48000,24532
24533,41364-64907:JJ Arcega-Whiteside,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-6826:Eli Manning,41364-40434:Greg Ward,48000,24533
24534,41364-40434:Greg Ward,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,41364-6826:Eli Manning,48000,24534
24535,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,48000,24535
24536,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,48000,24536
24537,41364-70496:Aldrick Rosas,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,48000,24537
24538,41364-64907:JJ Arcega-Whiteside,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-6826:Eli Manning,41364-28157:Bennie Fowler III,48000,24538
24539,41364-28157:Bennie Fowler III,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,41364-6826:Eli Manning,48000,24539
24540,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,47500,24540
24541,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,47500,24541
24542,41364-70496:Aldrick Rosas,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,47500,24542
24543,41364-64907:JJ Arcega-Whiteside,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-6826:Eli Manning,41364-27771:Cody Latimer,47500,24543
24544,41364-27771:Cody Latimer,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-64907:JJ Arcega-Whiteside,41364-6826:Eli Manning,47500,24544
24545,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,46500,24545
24546,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,46500,24546
24547,41364-70496:Aldrick Rosas,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,46500,24547
24548,41364-40434:Greg Ward,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-6826:Eli Manning,41364-28157:Bennie Fowler III,46500,24548
24549,41364-28157:Bennie Fowler III,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,41364-6826:Eli Manning,46500,24549
24550,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,41364-27771:Cody Latimer,46000,24550
24551,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,41364-27771:Cody Latimer,46000,24551
24552,41364-70496:Aldrick Rosas,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-40434:Greg Ward,41364-27771:Cody Latimer,46000,24552
24553,41364-40434:Greg Ward,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-6826:Eli Manning,41364-27771:Cody Latimer,46000,24553
24554,41364-27771:Cody Latimer,41364-11485:Golden Tate,41364-70496:Aldrick Rosas,41364-40434:Greg Ward,41364-6826:Eli Manning,46000,24554
24555,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,41364-40434:Greg Ward,47500,24555
24556,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,41364-40434:Greg Ward,47500,24556
24557,41364-71806:Kaden Smith,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-64907:JJ Arcega-Whiteside,41364-40434:Greg Ward,47500,24557
24558,41364-64907:JJ Arcega-Whiteside,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-6826:Eli Manning,41364-40434:Greg Ward,47500,24558
24559,41364-40434:Greg Ward,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,41364-6826:Eli Manning,47500,24559
24560,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,47500,24560
24561,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,47500,24561
24562,41364-71806:Kaden Smith,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-64907:JJ Arcega-Whiteside,41364-28157:Bennie Fowler III,47500,24562
24563,41364-64907:JJ Arcega-Whiteside,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-6826:Eli Manning,41364-28157:Bennie Fowler III,47500,24563
24564,41364-28157:Bennie Fowler III,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,41364-6826:Eli Manning,47500,24564
24565,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,47000,24565
24566,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,47000,24566
24567,41364-71806:Kaden Smith,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-64907:JJ Arcega-Whiteside,41364-27771:Cody Latimer,47000,24567
24568,41364-64907:JJ Arcega-Whiteside,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-6826:Eli Manning,41364-27771:Cody Latimer,47000,24568
24569,41364-27771:Cody Latimer,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-64907:JJ Arcega-Whiteside,41364-6826:Eli Manning,47000,24569
24570,41364-6826:Eli Manning,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,46000,24570
24571,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-71806:Kaden Smith,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,46000,24571
24572,41364-71806:Kaden Smith,41364-11485:Golden Tate,41364-6826:Eli Manning,41364-40434:Greg Ward,41364-28157:Bennie Fowler III,46000,24572
24573,41364-40434:Greg Ward,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-6826:Eli Manning,41364-28157:Bennie Fowler III,46000,24573
24574,41364-28157:Bennie Fowler III,41364-11485:Golden Tate,41364-71806:Kaden Smith,41364-40434:Greg Ward,41364-6826:Eli Manning,46000,24574
